memorial_id,url,url_type,field_path,link_purpose,specificity,domain,date_added,added_by,last_verified_date,last_http_status,last_result,action_needed,date_fixed,notes
berlin-bomber-command-memorial,https://www.rafbf.org/bomber-command-memorial,external_narrative,.external_narratives[0].original_url,,specific,rafbf.org,,holly,2026-04-06,200,OK,none,,
bicker-nd820,https://bicker.parish.lincolnshire.gov.uk/downloads/file/72/story-dave-stubley,source_reference,.sources[1].url,,specific,bicker.parish.lincolnshire.gov.uk,,holly,2026-04-06,200,OK,none,,
bicker-nd820,https://www.cbc.ca/news/canada/kitchener-waterloo/bicker-bar-lancaster-bomber-crashed-uk-canadian-thomas-ferguson-wilson-1.7380104,source_reference,.sources[3].url,,specific,cbc.ca,,holly,2026-04-06,200,OK,none,,
bicker-nd820,https://www.iwm.org.uk/memorials/item/memorial/59226,source_reference,.sources[2].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
bicker-nd820,https://www.warmemorialsonline.org.uk/memorial/261245/,external_narrative,.external_narratives[2].original_url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
blankney-mid-air-collision-lm130,https://www.flickr.com/photos/151928544@N03/albums/72177720316491696/,external_narrative,.external_narratives[3].original_url,,specific,flickr.com,,holly,2026-04-06,200,OK,none,,
blankney-mid-air-collision-lm130,https://www.iwm.org.uk/memorials/item/memorial/91741,external_narrative,.external_narratives[2].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
bleasby-1-lancaster-r-5703,https://aircrewremembered.com/bleasby-aircrew-memorial.html,source_reference,.sources[1].url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
bleasby-1-lancaster-r-5703,https://aircrewremembered.com/weston-george-ernest.html,external_narrative,.external_narratives[0].original_url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
bleasby-1-lancaster-r-5703,https://rafweb.org/Badges/RAFHT/61.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
bleasby-1-lancaster-r-5703,https://www.bleasbycommunity.uk,maintainer,.maintainer.website,,specific,bleasbycommunity.uk,,holly,2026-04-06,200,OK,none,,
bleasby-1-lancaster-r-5703,https://www.bleasbycommunity.uk/community/bleasby-parish-council-10159/aircrews-memorial-2018/,external_narrative,.external_narratives[3].original_url,,specific,bleasbycommunity.uk,,holly,2026-04-06,200,OK,none,,
bleasby-1-lancaster-r-5703,https://www.cwgc.org/stories/stories/pilot-officer-george-alan-hawes-127491-rafvr-61-squadron/,external_narrative,.external_narratives[2].original_url,,specific,cwgc.org,,holly,2026-04-06,200,OK,none,,
bleasby-1-lancaster-r-5703,https://www.iwm.org.uk/memorials/item/memorial/86723,external_narrative,.external_narratives[1].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
bleasby-2-lancaster-w-4232,https://aircrewremembered.com/humphreys-bruce-lettington.html,source_reference,.sources[1].url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
bleasby-2-lancaster-w-4232,https://aviation-safety.net/wikibase/209208,external_narrative,.external_narratives[1].original_url,,specific,aviation-safety.net,,holly,2026-04-06,200,OK,none,,
bleasby-3-lancaster-r-5698,https://aircrewremembered.com/macdonald-joseph.html,external_narrative,.external_narratives[0].original_url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
bleasby-3-lancaster-r-5698,https://www.newarkadvertiser.co.uk/news/memorial-honours-those-who-made-the-ultimate-sacrifice-9043629/,external_narrative,.external_narratives[2].original_url,,specific,newarkadvertiser.co.uk,,holly,2026-04-06,200,OK,none,,
bleasby-4-jb132,https://aircrewremembered.com/wellburn-dennis.html,external_narrative,.external_narratives[0].original_url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
bleasby-5-wellington-r-1014,https://aircrewremembered.com/toffin-stanislaw.html,external_narrative,.external_narratives[0].original_url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
bleasby-5-wellington-r-1014,https://en.wikipedia.org/wiki/No._304_Polish_Bomber_Squadron,external_narrative,.external_narratives[1].original_url,,specific,en.wikipedia.org,,holly,2026-04-06,200,OK,none,,
bleasby-5-wellington-r-1014,https://www.geograph.org.uk/photo/6412685,external_narrative,.external_narratives[2].original_url,,specific,geograph.org.uk,,holly,2026-04-06,200,OK,none,,
bleasby-6-wellington-r-1212,https://304squadron.blogspot.com/2009,external_narrative,.external_narratives[0].original_url,,specific,304squadron.blogspot.com,,holly,2026-04-06,200,OK,none,,
blyth-green-1-he818,http://www.aviationarchaeology.org.uk/marg/crashes1944.htm,external_narrative,.external_narratives[2].original_url,,specific,aviationarchaeology.org.uk,,holly,2026-04-06,200,OK,none,,
blyth-green-1-he818,https://rafweb.org/Badges/RAFHT/18.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
blyth-green-1-he818,https://www.key.aero/forum/historic-aviation/123626-otu-wellington-x-crash-1944-incident,external_narrative,.external_narratives[1].original_url,,specific,key.aero,,holly,2026-04-06,200,OK,none,,
blyth-green-1-he818,https://www.visit-nottinghamshire.co.uk/downloads/dmsimgs/Notts_Aviation_Memorials_189885421.pdf,external_narrative,.external_narratives[0].original_url,,specific,visit-nottinghamshire.co.uk,,holly,2026-04-06,200,OK,none,,
blyth-green-2-na581,https://425alouette.wordpress.com/category/425-alouette/,external_narrative,.external_narratives[0].original_url,,specific,425alouette.wordpress.com,,holly,2026-04-06,200,OK,none,,
blythburgh-liberator-42-110007-,https://en.wikipedia.org/wiki/Joseph_P._Kennedy_Jr.,external_narrative,.external_narratives[0].original_url,,specific,en.wikipedia.org,,holly,2026-04-06,200,OK,none,,
blythburgh-liberator-42-110007-,https://warfarehistorynetwork.com/article/operation-aphrodite/,external_narrative,.external_narratives[3].original_url,,specific,warfarehistorynetwork.com,,holly,2026-04-06,200,OK,none,,
blythburgh-liberator-42-110007-,https://www.americanairmuseum.com/archive/aircraft/42-110007,external_narrative,.external_narratives[1].original_url,,specific,americanairmuseum.com,,holly,2026-04-06,200,OK,none,,
blythburgh-liberator-42-110007-,https://www.thehistoryreader.com/military-history/joe-kennedy-jr-fallen-hero-operation-aphrodite/,external_narrative,.external_narratives[2].original_url,,specific,thehistoryreader.com,,holly,2026-04-06,200,OK,none,,
bodicote-bk517,https://aircrewremembered.com/byrne-john-gordon.html,source_reference,.sources[1].url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
bodicote-bk517,https://www.cwgc.org/find-records/find-war-dead/,other,.crew[0].cwgc_url,,specific,cwgc.org,,holly,2026-04-06,200,OK,none,,
bodicote-bk517,https://www.fulwoodhistory.uk/biographies-from-the-second-world-war/a-to-g/byrne/,source_reference,.sources[2].url,,specific,fulwoodhistory.uk,,holly,2026-04-06,200,OK,none,,
bodicote-bk517,https://www.iwm.org.uk/memorials/item/memorial/63182,source_reference,.sources[0].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
bodicote-bk517,https://www.rafcommands.com/database/serials/details.php?uniq=BK517,external_narrative,.external_narratives[3].original_url,,specific,rafcommands.com,,holly,2026-04-06,200,OK,none,,
bodicote-bk517,https://www.warmemorialsonline.org.uk/memorial/230026,external_narrative,.external_narratives[2].original_url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
bomber-county-gateway-r5689-vn-n-,https://www.bombergatewaytrust.co.uk,maintainer,.maintainer.website,,specific,bombergatewaytrust.co.uk,,holly,2026-04-06,200,OK,none,,
bomber-county-gateway-r5689-vn-n-,https://www.bombergatewaytrust.co.uk/about/,external_narrative,.external_narratives[0].original_url,,specific,bombergatewaytrust.co.uk,,holly,2026-04-06,200,OK,none,,
bomber-county-gateway-r5689-vn-n-,https://www.raf.mod.uk/display-teams/battle-of-britain-memorial-flight/news/bomber-county-gateway-on-freedoms-wings-sculpture/,external_narrative,.external_narratives[1].original_url,,specific,raf.mod.uk,,holly,2026-04-06,200,OK,none,,
bransby-at129,https://rafweb.org/Badges/RAFHT/49.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
bransby-at129,https://www.49squadron.co.uk/personnel_index/detail/West_GL,external_narrative,.external_narratives[2].original_url,,specific,49squadron.co.uk,,holly,2026-04-06,200,OK,none,,
bransby-at129,https://www.geograph.org.uk/photo/6503447,external_narrative,.external_narratives[1].original_url,,specific,geograph.org.uk,,holly,2026-04-06,200,OK,none,,
bransby-at129,https://www.iwm.org.uk/memorials/item/memorial/20274,external_narrative,.external_narratives[0].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
bressingham-bk770,https://75nzsquadron.wordpress.com/tag/stirling-mk-iii-bk770/,external_narrative,.external_narratives[0].original_url,,specific,75nzsquadron.wordpress.com,,holly,2026-04-06,200,OK,none,,
bressingham-bk770,https://rafweb.org/Badges/RAFHT/75.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
brettenham-stirling-n-3756,https://rafweb.org/Badges/RAFHT/15.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
brettenham-stirling-n-3756,https://www.geograph.org.uk/photo/6407789,source_reference,.sources[0].url,,specific,geograph.org.uk,,holly,2026-04-06,200,OK,none,,
brettenham-stirling-n-3756,https://www.iwm.org.uk/memorials/item/memorial/13247,source_reference,.sources[1].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
brigstock-dv361,http://www.207squadron.rafinfo.org.uk/memorials_crew_brig.htm,external_narrative,.external_narratives[0].original_url,,specific,207squadron.rafinfo.org.uk,,holly,2026-04-06,200,OK,none,,
brigstock-dv361,https://rafweb.org/Badges/RAFHT/207.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
brigstock-dv361,https://www.iwm.org.uk/memorials/item/memorial/37442,external_narrative,.external_narratives[1].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
brisley-blenheim-v-5455,https://heritage.norfolk.gov.uk/record-details?MNF46398-Bristol-Blenheim-crash-site=,external_narrative,.external_narratives[2].original_url,,specific,heritage.norfolk.gov.uk,,holly,2026-04-06,200,OK,none,,
brisley-blenheim-v-5455,https://www.waymarking.com/waymarks/WMQQTD_Bristol_Blenheim_Iv_V5455_114_Sqn_crash_9_June_1942_Brisley_Norfolk,external_narrative,.external_narratives[1].original_url,,specific,waymarking.com,,holly,2026-04-06,200,OK,none,,
briston-wellington-w-5444,https://aircrewremembered.com/mcveigh-charles.html,external_narrative,.external_narratives[0].original_url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
briston-wellington-w-5444,https://rafweb.org/Badges/RAFHT/12.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
briston-wellington-w-5444,https://www.facebook.com/InternationalBomberCommandCentre/posts/briston-norfolkmemorial-to-three-of-the-crew-of-a-12-b-sqn-wellington-w5444-ph-t/1198056476913260/,external_narrative,.external_narratives[1].original_url,,specific,facebook.com,,holly,2026-04-06,200,OK,none,,
brocklesby-me442,https://44sqn.com/newsletters/sept-2020-newsletter/memorial/,external_narrative,.external_narratives[2].original_url,,specific,44sqn.com,,holly,2026-04-06,200,OK,none,,
brocklesby-me442,https://aircrewremembered.com/ryan-john.html,source_reference,.sources[1].url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
brocklesby-me442,https://internationalbcc.co.uk/about-ibcc/news/brocklesby-lancaster-crash/,external_narrative,.external_narratives[1].original_url,,specific,internationalbcc.co.uk,,holly,2026-04-06,200,OK,none,,
brocklesby-me442,https://rafweb.org/Badges/RAFHT/44.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
brocklesby-me442,https://www.iwm.org.uk/memorials/item/memorial/34838,source_reference,.sources[2].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
brussels-bomber-command-memorial,https://www.rafbf.org/bomber-command-memorial/about-memorial,external_narrative,.external_narratives[0].original_url,,specific,rafbf.org,,holly,2026-04-06,200,OK,none,,
buckden-pike-wellington-n-2848,https://en.wikipedia.org/wiki/Buckden_Pike,source_reference,.sources[2].url,,specific,en.wikipedia.org,,holly,2026-04-06,200,OK,none,,
buckden-pike-wellington-n-2848,https://www.iwm.org.uk/memorials/item/memorial/30083,external_narrative,.external_narratives[1].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
buckden-pike-wellington-n-2848,https://www.nationaltrust.org.uk,maintainer,.maintainer.website,,specific,nationaltrust.org.uk,,holly,2026-04-06,200,OK,none,,
buckden-pike-wellington-n-2848,https://www.nationaltrust.org.uk/upper-wharfedale/trails/buckden-pike-and-the-polish-memorial,source_reference,.sources[0].url,,specific,nationaltrust.org.uk,,holly,2026-04-06,200,OK,none,,
buckden-pike-wellington-n-2848,https://www.peakdistrictaircrashes.co.uk/crash_sites/pennines/vickers-wellington-n2848-starbotton-fell/,source_reference,.sources[1].url,,specific,peakdistrictaircrashes.co.uk,,holly,2026-04-06,200,OK,none,,
bunny-church-hj767,https://aviation-safety.net/wikibase/70031,external_narrative,.external_narratives[0].original_url,,specific,aviation-safety.net,,holly,2026-04-06,200,OK,none,,
bunny-church-hj767,https://bunnyparishcouncil.gov.uk,maintainer,.maintainer.website,,specific,bunnyparishcouncil.gov.uk,,holly,2026-04-06,200,OK,none,,
bury-lv971,https://www.findagrave.com/memorial/143365988/halifax_bomber_crash_memorial,external_narrative,.external_narratives[0].original_url,,specific,findagrave.com,,holly,2026-04-06,200,OK,none,,
bwlchgwyn-near-wrexham-raf-bomber-type-vari,https://historypoints.org/index.php?page=raf-bomber-crash-site-bwlchgwyn,source_reference,.sources[0].url,,specific,historypoints.org,,holly,2026-04-06,200,OK,none,,
bwlchgwyn-near-wrexham-raf-bomber-type-vari,https://rafweb.org/Badges/RAFHT/81.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
cairnsmore-of-fleet-ww2-crashes-1-post-war-commemorated-,https://www.iwm.org.uk/memorials/item/memorial/71898,external_narrative,.external_narratives[0].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
cairnsmore-of-fleet-ww2-crashes-1-post-war-commemorated-,https://www.peakdistrictaircrashes.co.uk/crash_sites/scotland/avro-anson-eg485-cairnsmore-of-fleet/,external_narrative,.external_narratives[2].original_url,,specific,peakdistrictaircrashes.co.uk,,holly,2026-04-06,200,OK,none,,
cairnsmore-of-fleet-ww2-crashes-1-post-war-commemorated-,https://www.warmemorialsonline.org.uk/memorial/215109,external_narrative,.external_narratives[1].original_url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
california-gap-wellington-z-8397,https://aircrewremembered.com/tothill-frank.html,source_reference,.sources[1].url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
california-gap-wellington-z-8397,https://www.iwm.org.uk/memorials/item/memorial/101410,source_reference,.sources[2].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
calverton-fairey-battle-l-5499,https://aviation-safety.net/wikibase/244308,source_reference,.sources[0].url,,specific,aviation-safety.net,,holly,2026-04-06,200,OK,none,,
calverton-fairey-battle-l-5499,https://www.calvertonparishcouncil.gov.uk,maintainer,.maintainer.website,,specific,calvertonparishcouncil.gov.uk,,holly,2026-04-06,200,OK,none,,
calverton-fairey-battle-l-5499,https://www.iwm.org.uk/memorials/item/memorial/59015,source_reference,.sources[1].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
calverton-fairey-battle-l5499,https://www.geograph.org.uk/article/Aviation-Memorials-in-Nottinghamshire,source_reference,.sources[2].url,,specific,geograph.org.uk,,holly,2026-04-06,200,OK,none,,
canberra-bomber-command-memorial,https://bccdf.org.au/,external_narrative,.external_narratives[0].original_url,,specific,bccdf.org.au,,holly,2026-04-06,200,OK,none,,
canberra-bomber-command-memorial,https://www.awm.gov.au/commemoration/speeches/bomber-command-service,external_narrative,.external_narratives[1].original_url,,specific,awm.gov.au,,holly,2026-04-06,200,OK,none,,
carleton-rode-1-b-24-44-10513-old-gl,https://www.americanairmuseum.com/archive/aircraft/44-10513,external_narrative,.external_narratives[0].original_url,,specific,americanairmuseum.com,,holly,2026-04-06,200,OK,none,,
carleton-rode-2-b-24-42-50452-earthq,https://www.americanairmuseum.com/archive/aircraft/42-50452,external_narrative,.external_narratives[0].original_url,,specific,americanairmuseum.com,,holly,2026-04-06,200,OK,none,,
carn-a-choire-mhoir-n1498,https://www.iwm.org.uk/memorials/item/memorial/6049,external_narrative,.external_narratives[0].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
carn-a-choire-mhoir-n1498,https://www.peakdistrictaircrashes.co.uk/crash_sites/scotland/armstrong-whitworth-whitley-n1498-carn-a-choire-mhoir/,external_narrative,.external_narratives[1].original_url,,specific,peakdistrictaircrashes.co.uk,,holly,2026-04-06,200,OK,none,,
carn-a-choire-mhoir-n1498,https://www.warmemorialsonline.org.uk/memorial/263564/,external_narrative,.external_narratives[2].original_url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
carn-bica-mountain-ev881,https://pembrokeshire-herald.com/98136/80th-anniversary-of-tragic-raf-liberator-crash-in-preseli-hills-to-be-commemorated/,external_narrative,.external_narratives[0].original_url,,specific,pembrokeshire-herald.com,,holly,2026-04-06,200,OK,none,,
carneddau-black-ladders-wellington,https://aircrashsites.co.uk/air-crash-sites-5/wellington-dv800/,source_reference,.sources[1].url,,specific,aircrashsites.co.uk,,holly,2026-04-06,200,OK,none,,
carneddau-black-ladders-wellington,https://www.peakdistrictaircrashes.co.uk/crash_sites/wales/vickers-wellington-dv800-black-ladders/,source_reference,.sources[0].url,,specific,peakdistrictaircrashes.co.uk,,holly,2026-04-06,200,OK,none,,
carreg-goch-wellington-mf509-mf509,http://www.ystradgynlais-history.co.uk/wellington-mf509.html,source_reference,.sources[1].url,,specific,ystradgynlais-history.co.uk,,holly,2026-04-06,200,OK,none,,
carreg-goch-wellington-mf509-mf509,https://aircrashsites.co.uk/air-crash-sites-5/wellington-bomber-mf509/,source_reference,.sources[0].url,,specific,aircrashsites.co.uk,,holly,2026-04-06,200,OK,none,,
carreg-goch-wellington-mf509-mf509,https://www.wanderingwelshgirl.com/carreg-goch-wellington-bomber-crash-site-brecon-beacons/,source_reference,.sources[2].url,,specific,wanderingwelshgirl.com,,holly,2026-04-06,200,OK,none,,
carreg-goch-wellington-r1465-r1465,https://www.adventurebritain.com/brecon-beacons-walks-crashed-wellington-bomber/,external_narrative,.external_narratives[1].original_url,,specific,adventurebritain.com,,holly,2026-04-06,200,OK,none,,
carreg-goch-wellington-r1465-r1465,https://www.countryfile.com/go-outdoors/days-out/day-out-brecon-beacons-wales-crash-sites-of-the-beacons,external_narrative,.external_narratives[3].original_url,,specific,countryfile.com,,holly,2026-04-06,200,OK,none,,
carreg-goch-wellington-r1465-r1465,https://www.iwm.org.uk/memorials/item/memorial/13394,source_reference,.sources[0].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
cave-hill-b-17-flying-fortress,https://wartimeni.com/article/aviation-incidents/boeing-b-17-42-97862/,external_narrative,.external_narratives[0].original_url,,specific,wartimeni.com,,holly,2026-04-06,200,OK,none,,
cave-hill-b-17-flying-fortress,https://www.amazon.com/42-97862-Flying-Fortress-Belfasts-during/dp/0957399332,external_narrative,.external_narratives[2].original_url,,specific,amazon.com,,holly,2026-04-06,200,OK,none,,
cawston-1-hampden-p-4405,https://cawstonheritage.co.uk/items/show/314,external_narrative,.external_narratives[1].original_url,,specific,cawstonheritage.co.uk,,holly,2026-04-06,200,OK,none,,
cawston-1-hampden-p-4405,https://www.northnorfolknews.co.uk/news/four-airmen-whose-plane-crashed-in-norfolk-during-the-war-1625112,external_narrative,.external_narratives[0].original_url,,specific,northnorfolknews.co.uk,,holly,2026-04-06,200,OK,none,,
cawston-1-hampden-p-4405,https://www.rafcommands.com/database/wardead/details.php?qnum=80978,external_narrative,.external_narratives[2].original_url,,specific,rafcommands.com,,holly,2026-04-06,200,OK,none,,
caythorpe-heath-lj450,https://heritage-explorer.lincolnshire.gov.uk/Monument/MLI116375,external_narrative,.external_narratives[1].original_url,,specific,heritage-explorer.lincolnshire.gov.uk,,holly,2026-04-06,200,OK,none,,
caythorpe-heath-lj450,https://www.iwm.org.uk/memorials/item/memorial/54193,external_narrative,.external_narratives[2].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
caythorpe-heath-lj450,https://www.warmemorialsonline.org.uk/memorial/179360,external_narrative,.external_narratives[0].original_url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
caythorpe-station-pb812,https://internationalbcc.co.uk/about-ibcc/news/lancaster-pb812-ar-y/,external_narrative,.external_narratives[0].original_url,,specific,internationalbcc.co.uk,,holly,2026-04-06,200,OK,none,,
caythorpe-station-pb812,https://rafweb.org/Badges/RAFHT/460.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
caythorpe-station-pb812,https://www.iwm.org.uk/memorials/item/memorial/84934,external_narrative,.external_narratives[2].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
caythorpe-station-pb812,https://www.warmemorialsonline.org.uk/memorial/252907/,external_narrative,.external_narratives[1].original_url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
chediston-dv930,https://aircrewremembered.com/munro-thomas-fraser.html,source_reference,.sources[2].url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
chediston-dv930,https://www.geograph.org.uk/photo/6299009,source_reference,.sources[0].url,,specific,geograph.org.uk,,holly,2026-04-06,200,OK,none,,
chediston-dv930,https://www.ipswichwarmemorial.co.uk/thomas-fraser-munro/,external_narrative,.external_narratives[2].original_url,,specific,ipswichwarmemorial.co.uk,,holly,2026-04-06,200,OK,none,,
chediston-dv930,https://www.iwm.org.uk/memorials/item/memorial/72006,source_reference,.sources[1].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
cheviot-hills-memorial-multiple-aircraft-co,https://www.hethpoolhouse.co.uk/wartime-plane-crashes,external_narrative,.external_narratives[3].original_url,,specific,hethpoolhouse.co.uk,,holly,2026-04-06,200,OK,none,,
cheviot-hills-memorial-multiple-aircraft-co,https://www.iwm.org.uk/memorials/item/memorial/34297,external_narrative,.external_narratives[1].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
cheviot-hills-memorial-multiple-aircraft-co,https://www.key.aero/article/cheviot-hills-airmen-remembered,external_narrative,.external_narratives[2].original_url,,specific,key.aero,,holly,2026-04-06,200,OK,none,,
cheviot-hills-memorial-multiple-aircraft-co,https://www.northumberlandnationalpark.org.uk,maintainer,.maintainer.website,,specific,northumberlandnationalpark.org.uk,,holly,2026-04-06,200,OK,none,,
cheviot-hills-memorial-multiple-aircraft-co,https://www.northumberlandnationalpark.org.uk/places-to-visit/the-cheviots/the-cheviot-memorial/,external_narrative,.external_narratives[0].original_url,,specific,northumberlandnationalpark.org.uk,,holly,2026-04-06,200,OK,none,,
cheviot-hills-wellington-z1078-z1078,http://www.wtdwhd.co.uk/crash%20details/Cheviots/WestHillWelly.html,external_narrative,.external_narratives[1].original_url,,specific,wtdwhd.co.uk,,holly,2026-04-06,200,OK,none,,
cheviot-hills-wellington-z1078-z1078,https://acia.co.uk/1942/01/15/wellington-z1078/,source_reference,.sources[0].url,,specific,acia.co.uk,,holly,2026-04-06,200,OK,none,,
cheviot-hills-wellington-z1078-z1078,https://rafweb.org/Badges/RAFHT/150.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
cheviot-hills-wellington-z1078-z1078,https://www.northumberlandnationalpark.org.uk/walk/dunsdale-to-west-hill/,source_reference,.sources[1].url,,specific,northumberlandnationalpark.org.uk,,holly,2026-04-06,200,OK,none,,
chippenham-bk784,https://rafweb.org/Badges/RAFHT/90.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
chippenham-bk784,https://www.iwm.org.uk/memorials/item/memorial/63962,external_narrative,.external_narratives[0].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
chippenham-bk784,https://www.roll-of-honour.com/Cambridgeshire/Chippenham.html,external_narrative,.external_narratives[1].original_url,,specific,roll-of-honour.com,,holly,2026-04-06,200,OK,none,,
chipping-warden-1-lp286,https://aircrewremembered.com/hillier-william.html,source_reference,.sources[1].url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
chipping-warden-1-lp286,https://www.essentially-england.com/wellington-bomber-lp286-memorial-walk.html,external_narrative,.external_narratives[3].original_url,,specific,essentially-england.com,,holly,2026-04-06,200,OK,none,,
chipping-warden-1-lp286,https://www.iwm.org.uk/memorials/item/memorial/93325,external_narrative,.external_narratives[2].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
chipping-warden-1-lp286,https://www.warmemorialsonline.org.uk/memorial/265172/,external_narrative,.external_narratives[1].original_url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
chipping-warden-2-wellington-r-1037,http://www.rafinfo.org.uk/BCWW2Losses/OTU.htm,external_narrative,.external_narratives[0].original_url,,specific,rafinfo.org.uk,,holly,2026-04-06,200,OK,none,,
chipping-warden-2-wellington-r-1037,https://en.wikipedia.org/wiki/RAF_Chipping_Warden,external_narrative,.external_narratives[1].original_url,,specific,en.wikipedia.org,,holly,2026-04-06,200,OK,none,,
clenchwarton-multi-crash-memorial-hr832-mosquito-dd717-blenheim-z-7278,https://aircrewremembered.com/lawson-christopher.html,external_narrative,.external_narratives[0].original_url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
clenchwarton-multi-crash-memorial-hr832-mosquito-dd717-blenheim-z-7278,https://aviation-safety.net/wikibase/202825,external_narrative,.external_narratives[2].original_url,,specific,aviation-safety.net,,holly,2026-04-06,200,OK,none,,
clenchwarton-multi-crash-memorial-hr832-mosquito-dd717-blenheim-z-7278,https://rafweb.org/Badges/RAFHT/218.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
clenchwarton-multi-crash-memorial-hr832-mosquito-dd717-blenheim-z-7278,https://www.iwm.org.uk/memorials/item/memorial/64994,external_narrative,.external_narratives[1].original_url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
cloot-drove-nd981-and-lancaster-me625-mid-air-collision-,https://aircrewremembered.com/perkins-edward-leslie-john.html,source_reference,.sources[2].url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
cloot-drove-nd981-and-lancaster-me625-mid-air-collision-,https://aircrewremembered.com/van-raalte-henry-stewart.html,source_reference,.sources[1].url,,specific,aircrewremembered.com,,holly,2026-04-06,200,OK,none,,
cloot-drove-nd981-and-lancaster-me625-mid-air-collision-,https://rafweb.org/Badges/RAFHT/97.jpg,other,.squadron_badge_url,,specific,rafweb.org,,holly,2026-04-06,200,OK,none,,
cloot-drove-nd981-and-lancaster-me625-mid-air-collision-,https://www.iwm.org.uk/memorials/item/memorial/88630,source_reference,.sources[3].url,,specific,iwm.org.uk,,holly,2026-04-06,200,OK,none,,
cloot-drove-nd981-and-lancaster-me625-mid-air-collision-,https://www.warmemorialsonline.org.uk/memorial/177573/,source_reference,.sources[0].url,,specific,warmemorialsonline.org.uk,,holly,2026-04-06,200,OK,none,,
