url,status,category,is_generic_org_link,source_memorials
https://www.findagrave.com/memorial/154611699/john-hill-rogers,200,OK,,north-thoresby-ed583:.external_narratives[3].original_url
https://www.bleasbycommunity.uk/community/bleasby-parish-council-10159/aircrews-memorial-2018/,200,OK,,bleasby-1-lancaster-r-5703:.external_narratives[3].original_url|bleasby-2-lancaster-w-4232:.external_narratives[2].original_url
https://www.findagrave.com/memorial/175817048/elvetham_air_disaster-5th_october_1945-memorial,200,OK,,elvetham-consolidated-liberat:.external_narratives[2].original_url
https://www.findagrave.com/memorial/32378793/charlie-eddy,200,OK,,coveney-double-lancaster-crash-ll667-and-lancaster-ll867:.sources[4].url
https://www.findagrave.com/memorial/40056990/harold-c-wilkinson,200,OK,,wrangle-b-24j-liberator-42-9:.external_narratives[4].original_url
https://www.americanairmuseum.com/archive/unit/579th-bomb-squadron,200,OK,,wrangle-b-24j-liberator-42-9:.external_narratives[1].original_url
https://www.eadt.co.uk/news/24291608.night-intruders-memorial-service-kessingland/,200,OK,,kessingland-b-24-liberator-41-28:.external_narratives[3].original_url
https://www.geograph.org.uk/article/East-Anglia-World-War-Two-Aircrew-Crash-Memorials/12,200,OK,,south-cove-b-24-liberator-42-51:.external_narratives[0].original_url
https://www.findagrave.com/memorial/42356133/william_j-hession,200,OK,,wrangle-b-24j-liberator-42-9:.external_narratives[3].original_url
https://www.geograph.org.uk/article/Aviation-Memorials-in-Nottinghamshire,200,OK,,calverton-fairey-battle-l5499:.sources[2].url
https://www.geograph.org.uk/article/East-Anglia-World-War-Two-Aircrew-Crash-Memorials/8,200,OK,,bacton-hudson-v-9097:.external_narratives[2].original_url|weasenham-st-peter-three-crashes-commemorated-fl206-boston-al285:.external_narratives[4].original_url
https://www.geograph.org.uk/article/East-Anglia-World-War-Two-Aircrew-Crash-Memorials/7,200,OK,,old-leake-wellington-w-5667:.external_narratives[2].original_url
https://www.americanairmuseum.com/archive/unit/711th-bomb-squadron,200,OK,,thorpe-morieux-2-b-17-42-38085:.external_narratives[1].original_url
https://www.essentially-england.com/wellington-bomber-lp286-memorial-walk.html,200,OK,,chipping-warden-1-lp286:.external_narratives[3].original_url
https://www.flickr.com/photos/pasujoba44/8749586273,200,OK,,longside-edge-wellington-unknown-s:.external_narratives[1].original_url
https://www.americanairmuseum.com/archive/aircraft/42-95160,200,OK,,garvestone-b-24-liberator-42-95:.external_narratives[0].original_url
https://www.geograph.org.uk/photo/6029497,200,OK,,beetley-bj764:.external_narratives[1].original_url
https://www.geograph.org.uk/photo/173274,200,OK,,mumby-bb216:.external_narratives[2].original_url
https://www.geograph.org.uk/photo/2912123,200,OK,,pen-yr-ole-wen-n9855:.external_narratives[2].original_url
https://www.geograph.org.uk/photo/5587903,200,OK,,houghton-st-martin-pb351:.external_narratives[2].original_url
https://www.geograph.org.uk/photo/6299009,200,OK,,chediston-dv930:.sources[0].url
https://www.dartmoor.gov.uk,403,BOT_BLOCKED,,hameldown-x3054:.maintainer.website|three-barrows-ln775:.maintainer.website
https://www.geograph.org.uk/photo/5519538,200,OK,,thorpe-morieux-2-b-17-42-38085:.external_narratives[0].original_url
https://www.geograph.org.uk/photo/5519479,200,OK,,thorpe-morieux-1-b-17-42-3108:.external_narratives[0].original_url
https://www.gazette-news.co.uk/news/20085146.colchester-memorial-raf-airmen-died-war/,200,OK,,colchester-dv177:.external_narratives[2].original_url
https://www.geograph.org.uk/photo/1842984,200,OK,,location-via-iwm-t2520:.external_narratives[1].original_url
https://www.flickr.com/photos/151928544@N03/albums/72177720316491696/,200,OK,,blankney-mid-air-collision-lm130:.external_narratives[3].original_url
https://www.geograph.org.uk/photo/6420154,200,OK,,somersham-x3811:.external_narratives[2].original_url
https://www.americanairmuseum.com/archive/unit/447th-bomb-group,200,OK,,thorpe-morieux-1-b-17-42-3108:.external_narratives[1].original_url
https://www.geograph.org.uk/photo/6371954,200,OK,,coveney-double-lancaster-crash-ll667-and-lancaster-ll867:.sources[0].url
https://www.britishpoles.uk/last-flight-of-raf-mosquito-in-1943-when-2-polish-airmen-got-killed-in-the-crash/,200,OK,,withcall-hk194:.external_narratives[4].original_url
https://www.geograph.org.uk/photo/6502601,200,OK,,laughterton-2-lm292:.external_narratives[1].original_url
https://www.geograph.org.uk/photo/6411847,200,OK,,skegness-x3027:.external_narratives[1].original_url
https://www.geograph.org.uk/photo/6399766,200,OK,,salthouse-lm720:.external_narratives[2].original_url
https://www.geograph.org.uk/photo/6407789,200,OK,,brettenham-stirling-n-3756:.sources[0].url|brettenham-stirling-n-3756:.external_narratives[1].original_url
https://www.geograph.org.uk/photo/6503157,200,OK,,sturton-by-stow-lancaster-r-5676:.external_narratives[2].original_url
https://www.horwooddevon.co.uk/air-crash-memorial/ / War Memorials Online,0,DEAD_CONNECTION,,wellington-he324-crash-site-he324:.photos[0].credit|wellington-he324-crash-site-he324:.photos[1].credit
https://www.geograph.org.uk/photo/6412685,200,OK,,bleasby-5-wellington-r-1014:.external_narratives[2].original_url|bleasby-6-wellington-r-1212:.external_narratives[1].original_url
https://www.geograph.org.uk/photo/6420151,200,OK,,somersham-x3811:.external_narratives[1].original_url
https://www.deesidehillwalkingclub.co.uk/single-post/bomber-crash-site-and-ben-tirran,200,OK,,ben-tirran-muckle-cairn-vickers-wellington:.external_narratives[1].original_url
https://www.farnsfield-pc.gov.uk,200,OK,,farnsfield-halifax-mz519:.maintainer.website|farnsfield-halifax-mz519:.local_contacts[1].website
https://www.geograph.org.uk/photo/6506989,200,OK,,bawdeswell-kb364:.external_narratives[3].original_url
https://www.geograph.org.uk/photo/6503447,200,OK,,bransby-at129:.external_narratives[1].original_url
https://www.geograph.org.uk/photo/6513817,200,OK,,east-stockwith-me323:.external_narratives[1].original_url
https://www.hucknalldispatch.co.uk/heritage-and-retro/retro/remembering-five-war-time-raf-crew-members-who-died-in-annesley-crash-4794094,200,OK,,annesley-eh988:.external_narratives[5].original_url
https://www.hethpoolhouse.co.uk/wartime-plane-crashes,200,OK,,cheviot-hills-memorial-multiple-aircraft-co:.external_narratives[3].original_url
https://www.heritage.norfolk.gov.uk/record-details?MNF46398-Bristol-Blenheim-crash-site=,200,OK,,stow-bedon-blenheim-v-5851:.external_narratives[1].original_url|weasenham-st-peter-three-crashes-commemorated-fl206-boston-al285:.external_narratives[3].original_url
https://www.geograph.org.uk/photo/6503586,200,OK,,timberlands-fen-jb534:.external_narratives[2].original_url
https://www.geograph.org.uk/photo/6513949,200,OK,,hatcliffe-top-jb596:.external_narratives[1].original_url
https://www.iwm.org.uk/history/raf-bomber-command-during-the-second-world-war,200,OK,,berlin-bomber-command-memorial:.external_narratives[2].original_url
https://www.iwa.wales/agenda/2010/11/aluminium-litters-the-ravens-quarry/,200,OK,,waun-rydd-wellington-details-v:.external_narratives[1].original_url
https://www.countryfile.com/go-outdoors/days-out/day-out-brecon-beacons-wales-crash-sites-of-the-beacons,200,OK,,carreg-goch-wellington-r1465-r1465:.external_narratives[3].original_url
https://www.ipswichwarmemorial.co.uk/thomas-fraser-munro/,200,OK,,chediston-dv930:.external_narratives[2].original_url
https://www.itv.com/news/anglia/2015-11-21/memorial-to-bomber-which-crashed-in-norfolk-75-years-ago,200,OK,,southrepps-hampden-x-3023:.external_narratives[0].original_url
https://www.forces.net/news/memorial-unveiled-honouring-ww2-bomber-crew-killed-crash,200,OK,,wollaston-l7380:.external_narratives[1].original_url
https://www.hu17.net/2013/08/20/halifax-bomber-crew-to-be-honoured-with-plaque/,200,OK,,hull-bridge-2-bb373:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/101410,200,OK,,california-gap-wellington-z-8397:.sources[2].url|california-gap-wellington-z-8397:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/101718,200,OK,,beetley-bj764:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/100041,200,OK,,south-kyme-lk954:.external_narratives[3].original_url
https://www.iwm.org.uk/memorials/item/memorial/101339,200,OK,,hindolveston-bk440:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/13394,200,OK,,carreg-goch-wellington-r1465-r1465:.sources[0].url
https://www.iwm.org.uk/memorials/item/memorial/106342,200,OK,,upwaltham-dv382:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/106068,200,OK,,beinn-edra-b-17g-flying-fortres:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/101031,200,OK,,stow-bedon-blenheim-v-5851:.external_narratives[0].original_url
https://www.horncastlenews.co.uk/news/lasting-tribute-for-brave-bomber-crew-1-853230,404,DEAD_404,,sibsey-lancaster-details-on:.external_narratives[3].original_url
https://www.iwm.org.uk/memorials/item/memorial/25874,200,OK,,hameldown-x3054:.external_narratives[3].original_url
https://www.iwm.org.uk/memorials/item/memorial/27509,200,OK,,sheffield-b-17-flying-fortress:.sources[3].url|sheffield-b-17-flying-fortress:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/13028,200,OK,,great-carrs-ll505-s-for-sugar-:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/13247,200,OK,,brettenham-stirling-n-3756:.sources[1].url|brettenham-stirling-n-3756:.external_narratives[0].original_url
https://www.iwm.org.uk/collections/item/object/205210801,200,OK,,hempnall-dz587:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/15977,200,OK,,salford-pb304:.sources[1].url|salford-pb304:.external_narratives[3].original_url
https://www.iwm.org.uk/memorials/item/memorial/20274,200,OK,,bransby-at129:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/22943,200,OK,,walton-on-the-naze-rg475:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/32217,200,OK,,farnsfield-halifax-mz519:.sources[2].url|farnsfield-halifax-mz519:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/24276,200,OK,,location-via-iwm-handley-page-halifax:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/20621,200,OK,,henham-park-multiple-incidents-b-24-42-110033-arizo:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/20271,200,OK,,ulceby-cross-pb476:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/26850,200,OK,,annesley-eh988:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/27204,200,OK,,gonalston-lancaster-l7578:.sources[2].url|gonalston-lancaster-l7578:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/20313,200,OK,,laughterton-1-eh940:.external_narratives[1].original_url|laughterton-2-lm292:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/44614,200,OK,,raf-kinloss-area-ni440:.sources[0].url|raf-kinloss-area-ni440:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/46478,200,OK,,earith-mid-air-collision-w7467-and-hurricane-v6865:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/29880,200,OK,,colsterdale-jb926:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/29901,200,OK,,east-moor-near-sutton-on-the-forest-general-memorial-to-:.external_narratives[0].original_url
https://www.greatyarmouthmercury.co.uk/news/24102950.reedham-war-memorial-remember-tragic-1944-bomber-crash/,200,OK,,reedham-mid-air-collision-b-17-42-37963-and-b-:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/30083,200,OK,,buckden-pike-wellington-n-2848:.external_narratives[1].original_url
https://www.gov.si/en/news/2022-05-01-i-was-told-that-this-was-a-very-mountainous-country-and-that-it-was-difficult-to-find-a-way-in-such-cases/,200,OK,,slovenia-bomber-crew-memorial:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/32821,200,OK,,great-rissington-lamb-inn-r1028:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/54193,200,OK,,caythorpe-heath-lj450:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/56361,200,OK,,salthouse-lm720:.sources[2].url|salthouse-lm720:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/37442,200,OK,,brigstock-dv361:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/51672,200,OK,,hatcliffe-top-jb596:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/54038,200,OK,,north-thoresby-ed583:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/34297,200,OK,,cheviot-hills-memorial-multiple-aircraft-co:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/35102,200,OK,,halifax-area-dk192:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/54024,200,OK,,mumby-bb216:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/34838,200,OK,,brocklesby-me442:.sources[2].url|brocklesby-me442:.external_narratives[3].original_url
https://www.iwm.org.uk/memorials/item/memorial/6049,200,OK,,carn-a-choire-mhoir-n1498:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/59226,200,OK,,bicker-nd820:.sources[2].url|bicker-nd820:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/34867,200,OK,,little-atwick-hx351:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/43199,200,OK,,revesby-nd415:.external_narratives[3].original_url
https://www.iwm.org.uk/memorials/item/memorial/6051,200,OK,,dunbeath-short-sunderland-mk-:.sources[2].url|dunbeath-short-sunderland-mk-:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/63182,200,OK,,bodicote-bk517:.sources[0].url|bodicote-bk517:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/64994,200,OK,,clenchwarton-multi-crash-memorial-hr832-mosquito-dd717-blenheim-z-7278:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/63847,200,OK,,bellingdon-pb475:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/65480,200,OK,,location-via-iwm-w4904:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/56245,200,OK,,north-lopham-mid-air-collision-b-17-44-6137-the-abo:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/57032,200,OK,,felixstowe-lm258:.sources[1].url|felixstowe-lm258:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/55367,200,OK,,leicester-pa269:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/55366,200,OK,,leicester-pa269:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/59015,200,OK,,calverton-fairey-battle-l-5499:.sources[1].url|calverton-fairey-battle-l-5499:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/50741,200,OK,,nailstone-b-17-fortress-43-377:.external_narratives[4].original_url
https://www.iwm.org.uk/memorials/item/memorial/56210,200,OK,,greensted-juxta-ongar-pb512:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/69872,200,OK,,colchester-dv177:.external_narratives[1].original_url
https://www.fulwoodhistory.uk/biographies-from-the-second-world-war/a-to-g/byrne/,200,OK,,bodicote-bk517:.sources[2].url
https://www.iwm.org.uk/memorials/item/memorial/61723,200,OK,,staunton-in-the-vale-wellington-w-4270:.external_narratives[3].original_url
https://www.hugofox.com/community/caythorpe-parish-council-8096/hoveringham-lancaster-bomber-memorial/,200,OK,,hoveringham-1-jb125:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/61182,200,OK,,holmpton-avro-manchester-l-75:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/61799,200,OK,,hoveringham-1-jb125:.external_narratives[1].original_url|hoveringham-2-lm308:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/63962,200,OK,,chippenham-bk784:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/66526,200,OK,,moordown-jp137:.external_narratives[3].original_url
https://www.iwm.org.uk/memorials/item/memorial/91741,200,OK,,blankney-mid-air-collision-lm130:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/65500,200,OK,,location-via-iwm-t2520:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/68056,200,OK,,cotgrave-place-wellington-w-5365:.sources[2].url
https://www.iwm.org.uk/memorials/item/memorial/67597,200,OK,,scredington-ed439:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/74678,200,OK,,wellington-he324-crash-site-he324:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/68189,200,OK,,north-kelsey-moor-lancaster-r-5672:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/68377,200,OK,,halam-lancaster-ed823:.sources[2].url|halam-lancaster-ed823:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/72006,200,OK,,chediston-dv930:.sources[1].url|chediston-dv930:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/71898,200,OK,,cairnsmore-of-fleet-ww2-crashes-1-post-war-commemorated-:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/84235,200,OK,,timberlands-fen-jb534:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/73208,200,OK,,reigate-hill-b-17-flying-fortress:.external_narratives[3].original_url
https://www.iwm.org.uk/memorials/item/memorial/99079,200,OK,,balkholme-1-lk834:.external_narratives[2].original_url|balkholme-2-mz696:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/99108,200,OK,,mundford-mk773:.sources[2].url|mundford-mk773:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/99212,200,OK,,long-bennington-lm311:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/80471,200,OK,,plungar-ed549:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/8410,200,OK,,yelling-jb477:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/84934,200,OK,,caythorpe-station-pb812:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/86723,200,OK,,bleasby-1-lancaster-r-5703:.external_narratives[1].original_url|bleasby-4-jb132:.external_narratives[2].original_url
https://www.key.aero/article/cheviot-hills-airmen-remembered,200,OK,,cheviot-hills-memorial-multiple-aircraft-co:.external_narratives[2].original_url
https://www.key.aero/article/hell-high-ground-what-happened-rb-29a-44-61999-over-exposed,200,OK,,higher-shelf-stones-boeing-rb-29a-superf:.external_narratives[4].original_url
https://www.iwm.org.uk/memorials/item/memorial/88630,200,OK,,cloot-drove-nd981-and-lancaster-me625-mid-air-collision-:.sources[3].url|cloot-drove-nd981-and-lancaster-me625-mid-air-collision-:.external_narratives[3].original_url
https://www.key.aero/article/usaf-perform-flypast-over-sheffield-mark-80th-anniversary-b-17-crash,200,OK,,sheffield-b-17-flying-fortress:.external_narratives[5].original_url
https://www.key.aero/forum/historic-aviation/123626-otu-wellington-x-crash-1944-incident,200,OK,,blyth-green-1-he818:.external_narratives[1].original_url
https://www.key.aero/forum/historic-aviation/124560-aircrew-memorials-at-laxton-notts-wellington-lp841,200,OK,,laxton-lp841:.sources[2].url|laxton-lp841:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/93325,200,OK,,chipping-warden-1-lp286:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/92485,200,OK,,south-kyme-lk954:.external_narratives[2].original_url
https://www.key.aero/forum/historic-aviation/51672-raf-hudson-crash-16-01-42-near-bacton-norfolk,200,OK,,bacton-hudson-v-9097:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/97912,200,OK,,craiglockhart-view-edinburgh-area-x3707:.external_narratives[3].original_url
https://www.iwm.org.uk/memorials/item/memorial/97988,200,OK,,manea-lk789:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/97973,200,OK,,godmanchester-n3703:.external_narratives[1].original_url
https://www.legionscotland.org.uk/branches-and-clubs,404,DEAD_404,,beinn-edra-b-17g-flying-fortres:.local_contacts[0].website|ben-tirran-muckle-cairn-vickers-wellington:.local_contacts[0].website
https://www.iwm.org.uk/memorials/name/1552671,200,OK,,dry-doddington-pb432:.external_narratives[2].original_url
https://www.iwm.org.uk/memorials/item/memorial/98175,200,OK,,withcall-hk194:.external_narratives[1].original_url
https://www.lincolnshireworld.com/news/people/a-tragic-accident-in-april-1944-at-caistor-2039002,200,OK,,north-kelsey-moor-lancaster-r-5672:.external_narratives[0].original_url
https://www.iwm.org.uk/memorials/item/memorial/98870,200,OK,,hull-bridge-1-jb874:.external_narratives[1].original_url|hull-bridge-2-bb373:.external_narratives[1].original_url
https://www.iwm.org.uk/memorials/item/memorial/99090,200,OK,,pocklington-ed393:.external_narratives[0].original_url
https://www.lakedistrict.gov.uk,200,OK,,great-carrs-ll505-s-for-sugar-:.maintainer.website
https://www.memorialflightclub.com/blog/coningsby-lancaster-lost-d-day,200,OK,,revesby-nd415:.external_narratives[4].original_url
https://www.memorialflightclub.com/blog/black-thursday-16th-december-1943,200,OK,,ulceby-1-jb670:.external_narratives[2].original_url|ulceby-2-lm322:.external_narratives[1].original_url
https://www.maneamatters.co.uk/halifax,0,DEAD_CONNECTION,,manea-lk789:.external_narratives[2].original_url
https://www.legendarydartmoor.co.uk/2016/03/21/lost_liberator/,200,OK,,west-okement-valley-pb4y-1-liberator-639:.external_narratives[1].original_url
https://www.hoveringhamparishcouncil.gov.uk,200,OK,,hoveringham-1-jb125:.maintainer.website|hoveringham-1-jb125:.local_contacts[1].website
https://www.lancaster-ed559.co.uk/100-squadron.html,200,OK,,waithe-2-jb674:.external_narratives[2].original_url
https://www.halam-pc.gov.uk,200,OK,,halam-lancaster-ed823:.maintainer.website|halam-lancaster-ed823:.local_contacts[1].website
https://www.northantstelegraph.co.uk/news/people/wollaston-bomber-crash-the-avro-manchester-the-legend-behind-the-lancaster-3263223,200,OK,,wollaston-l7380:.external_narratives[3].original_url
https://www.newarkadvertiser.co.uk/news/memorial-honours-those-who-made-the-ultimate-sacrifice-9043629/,200,OK,,bleasby-3-lancaster-r-5698:.external_narratives[2].original_url
https://www.newarkadvertiser.co.uk/news/remembering-tragic-bomber-crash-and-wartime-heroes-80-years-9325299/,200,OK,,grimston-hill-wellington-ms471:.sources[1].url|grimston-hill-wellington-ms471:.external_narratives[1].original_url
https://www.liberationroute.com/pois/1871/florennes-airbase-spitfire-museum,200,OK,,florennes-raf-memorial:.external_narratives[1].original_url
https://www.newarkadvertiser.co.uk/news/remembering-downed-crew-9072510/,200,OK,,gonalston-lancaster-l7578:.sources[1].url
https://www.northernirelandworld.com/news/plaque-placed-at-raf-hudson-crash-site-above-cargan-2196988,200,OK,,slieveanee-mountain-t9328:.external_narratives[2].original_url
https://www.nationalww2museum.org/war/articles/operation-gomorrah-first-firestorms,200,OK,,hamburg-bombing-memorial:.external_narratives[0].original_url
https://www.northlincsweb.net/RAFElshamWolds/html/8th_april_1944_-_no_1_lancaster_finishing_school_raf_hemswell_-_.html,200,OK,,north-kelsey-moor-lancaster-r-5672:.external_narratives[3].original_url
https://www.northlincsweb.net/UlcebyWarMemorial/html/lancaster_crash.html,200,OK,,ulceby-1-jb670:.external_narratives[0].original_url
https://www.northlincsweb.net/RAFElshamWolds/html/29th_feb_1944_-_1666_heavy_conversion_unit-_raf_wombleton_-_hali.html,200,OK,,elsham-wolds-jd386:.external_narratives[1].original_url
https://www.northlincsweb.net/RAFElshamWolds/html/16th_dec_1943_-_ulceby_lancaster_collision_-_103_and_576_sqns_ra.html,200,OK,,ulceby-2-lm322:.external_narratives[0].original_url
https://www.nationaltrust.org.uk,200,OK,,buckden-pike-wellington-n-2848:.maintainer.website|reigate-hill-b-17-flying-fortress:.maintainer.website
https://www.oadby-wigston.gov.uk/news/2026/02/05/80th_anniversary_of_lancaster_bomber_crash_in_wigston,200,OK,,leicester-pa269:.external_narratives[2].original_url
https://www.legendarydartmoor.co.uk/2016/03/19/three_barrows/,200,OK,,three-barrows-ln775:.external_narratives[0].original_url
https://www.northantstelegraph.co.uk/news/people/wollaston-victims-of-second-world-war-friendly-fire-bomber-crash-memorial-honour-3263215,200,OK,,wollaston-l7380:.external_narratives[2].original_url
https://www.lowestoftjournal.co.uk/news/22919571.bravery-wartime-airmen-honoured/,200,OK,,kessingland-b-24-liberator-41-28:.external_narratives[2].original_url
https://www.northcoast500.com/see-do/hidden-gems/wwii-american-bomber-wreckage/,200,OK,,fairy-lochs-b-24-liberator-42-95:.external_narratives[2].original_url
https://www.jp137.com/,200,OK,,moordown-jp137:.external_narratives[0].original_url
https://www.normandywarguide.com/place/memorial-to-french-bomber-crews,200,OK,,normandy-bomber-crew-memorial:.external_narratives[1].original_url|paris-bomber-command-memorial:.external_narratives[1].original_url
https://www.northumberlandnationalpark.org.uk/walk/dunsdale-to-west-hill/,200,OK,,cheviot-hills-wellington-z1078-z1078:.sources[1].url|cheviot-hills-wellington-z1078-z1078:.external_narratives[2].original_url
https://www.nationaltrust.org.uk/upper-wharfedale/trails/buckden-pike-and-the-polish-memorial,200,OK,,buckden-pike-wellington-n-2848:.sources[0].url|buckden-pike-wellington-n-2848:.external_narratives[0].original_url
https://www.northumberlandnationalpark.org.uk,200,OK,,cheviot-hills-memorial-multiple-aircraft-co:.maintainer.website|cheviot-hills-wellington-z1078-z1078:.maintainer.website
https://www.nationaltrust.org.uk/visit/surrey/reigate-hill-and-gatton-park/b17-wartime-plane-crash-on-reigate-hill,200,OK,,reigate-hill-b-17-flying-fortress:.external_narratives[0].original_url
https://www.northumberlandnationalpark.org.uk/places-to-visit/the-cheviots/the-cheviot-memorial/,200,OK,,cheviot-hills-memorial-multiple-aircraft-co:.external_narratives[0].original_url
https://www.peakdistrict.gov.uk,200,OK,,higher-shelf-stones-boeing-rb-29a-superf:.maintainer.website|kinder-scout-1-w5719:.maintainer.website
https://www.pastscape.org.uk/hob.aspx?hob_id=1437740,200,OK,,west-okement-valley-pb4y-1-liberator-639:.external_narratives[5].original_url
https://www.northnorfolknews.co.uk/news/four-airmen-whose-plane-crashed-in-norfolk-during-the-war-1625112,200,OK,,cawston-1-hampden-p-4405:.external_narratives[0].original_url
https://www.nps.gov/articles/000/tinian-island-during-the-manhattan-project.htm,200,OK,,tinian-north-field-memorial:.external_narratives[2].original_url
https://www.mildenhall.af.mil/News/Article-Display/Article/3060353/,200,OK,,thorpe-morieux-2-b-17-42-38085:.external_narratives[2].original_url
https://www.americanairmuseum.com/archive/person/warren-jay-pease,200,OK,,reedham-mid-air-collision-b-17-42-37963-and-b-:.external_narratives[4].original_url
https://www.peakdistrictaircrashes.co.uk/crash_sites/midlands/handley-page-halifax-mz519-fansfield/,200,OK,,farnsfield-halifax-mz519:.external_narratives[4].original_url
https://www.peakdistrictaircrashes.co.uk/category/crash_sites/wales/,200,OK,,mynydd-mawr-aircraft-type-varies:.external_narratives[0].original_url
https://www.peakdistrictaircrashes.co.uk/crash_sites/midlands/vickers-wellington-lp397-mayfield/,200,OK,,marchington-wellington-mk-x:.external_narratives[1].original_url
https://www.peakdistrictaircrashes.co.uk/category/crash_sites/pennines/,200,OK,,wellington-he324-crash-site-he324:.external_narratives[3].original_url
https://www.peakdistrictaircrashes.co.uk/crash_sites/midlands/boeing-b-17g-43-37776-nailstone/,200,OK,,nailstone-b-17-fortress-43-377:.external_narratives[1].original_url
https://www.peakdistrictaircrashes.co.uk/crash_sites/pennines/handley-page-halifax-bb310-great-dun-fell/,200,OK,,great-dun-fell-blea-crag-bb310:.external_narratives[1].original_url
